production_tag,canonical_volume_for_reporting_only,ZA,nuclide,exc_keV_decimal,raw_volume_count,raw_volumes,dat_production_count_raw,activity_day15_direct_Bq,canonicalization_would_merge_raw_volumes
p,CsI_Bottom_Quadrant_02,51119,Sb-119,0,1,CsI_Bottom_Quadrant_02,1,0.0006775592186433463546172631419,False
p,CsI_Bottom_Quadrant_02,52121,Te-121,0,1,CsI_Bottom_Quadrant_02,1,0.000282505456956634238987719009,False
p,CsI_Bottom_Quadrant_02,52127,Te-127,0,1,CsI_Bottom_Quadrant_02,1,0.0006785452803426329999640371001,False
p,CsI_Bottom_Quadrant_02,53121,I-121,0,1,CsI_Bottom_Quadrant_02,1,0.0006785452803443753006803773526,False
p,CsI_Bottom_Quadrant_02,53122,I-122,0,1,CsI_Bottom_Quadrant_02,1,0.0006785452803443753006803773526,False
p,CsI_Bottom_Quadrant_02,53123,I-123,0,1,CsI_Bottom_Quadrant_02,2,0.001357090552036998359956057407,False
p,CsI_Bottom_Quadrant_02,53124,I-124,0,1,CsI_Bottom_Quadrant_02,2,0.001244546410607342945605774692,False
p,CsI_Bottom_Quadrant_02,53125,I-125,0,1,CsI_Bottom_Quadrant_02,3,0.0003269108405140020397071127152,False
p,CsI_Bottom_Quadrant_02,53126,I-126,0,1,CsI_Bottom_Quadrant_02,2,0.0007498145898574733280813928634,False
p,CsI_Bottom_Quadrant_02,53128,I-128,0,1,CsI_Bottom_Quadrant_02,1,0.0006785452803443753006803773526,False
p,CsI_Bottom_Quadrant_02,54122,Xe-122,0,1,CsI_Bottom_Quadrant_02,3,0.002035627578407475058371857742,False
p,CsI_Bottom_Quadrant_02,54123,Xe-123,0,1,CsI_Bottom_Quadrant_02,4,0.00271418112137750120272150941,False
p,CsI_Bottom_Quadrant_02,54125,Xe-125,0,1,CsI_Bottom_Quadrant_02,3,0.002035635073983474097551740774,False
p,CsI_Bottom_Quadrant_02,54127,Xe-127,0,1,CsI_Bottom_Quadrant_02,2,0.0003376544140819345325942618139,False
p,CsI_Bottom_Quadrant_02,55126,Cs-126,0,1,CsI_Bottom_Quadrant_02,1,0.0006785452803443753006803773526,False
p,CsI_Bottom_Quadrant_02,55127,Cs-127,0,1,CsI_Bottom_Quadrant_02,2,0.001357090560688750601360754705,False
p,CsI_Bottom_Quadrant_02,55130,Cs-130,0,1,CsI_Bottom_Quadrant_02,2,0.001357090560688750601360754705,False
p,CsI_Bottom_Quadrant_02,55131,Cs-131,0,1,CsI_Bottom_Quadrant_02,1,0.0004465174741091443476160329393,False
p,CsI_Bottom_Quadrant_02,55132,Cs-132,0,1,CsI_Bottom_Quadrant_02,6,0.003252992710232967936699867888,False
p,CsI_Bottom_Quadrant_02,55134,Cs-134,0,1,CsI_Bottom_Quadrant_02,5,0.00004644782092552037976822250314,False
p,CsI_Bottom_Quadrant_02,56128,Ba-128,0,1,CsI_Bottom_Quadrant_02,2,0.001338280119579751937416411703,False
p,CsI_Bottom_Quadrant_02,56131,Ba-131,0,1,CsI_Bottom_Quadrant_02,3,0.001210103772248559075169924702,False
p,CsI_Bottom_Quadrant_02,56133,Ba-133,0,1,CsI_Bottom_Quadrant_02,2,0.000003660958492958072822836577118,False
p,CsI_Bottom_Quadrant_03,50113,Sn-113,0,1,CsI_Bottom_Quadrant_03,1,0.00005861714429121895231251624268,False
p,CsI_Bottom_Quadrant_03,52116,Te-116,0,1,CsI_Bottom_Quadrant_03,1,0.0006785452803443753006803773526,False
p,CsI_Bottom_Quadrant_03,52119,Te-119,0,1,CsI_Bottom_Quadrant_03,1,0.0006785451602551163331955886414,False
p,CsI_Bottom_Quadrant_03,52127,Te-127,0,1,CsI_Bottom_Quadrant_03,1,0.0006785452803426329999640371001,False
p,CsI_Bottom_Quadrant_03,53121,I-121,0,1,CsI_Bottom_Quadrant_03,1,0.0006785452803443753006803773526,False
p,CsI_Bottom_Quadrant_03,53122,I-122,0,1,CsI_Bottom_Quadrant_03,2,0.001357090560688750601360754705,False
p,CsI_Bottom_Quadrant_03,53124,I-124,0,1,CsI_Bottom_Quadrant_03,1,0.0006222732053036714728028873459,False
p,CsI_Bottom_Quadrant_03,53125,I-125,0,1,CsI_Bottom_Quadrant_03,4,0.0004358811206853360529428169535,False
p,CsI_Bottom_Quadrant_03,53128,I-128,0,1,CsI_Bottom_Quadrant_03,2,0.001357090560688750601360754705,False
p,CsI_Bottom_Quadrant_03,54121,Xe-121,0,1,CsI_Bottom_Quadrant_03,3,0.002035635841033125902041132058,False
p,CsI_Bottom_Quadrant_03,54123,Xe-123,0,1,CsI_Bottom_Quadrant_03,3,0.002035635841033125902041132058,False
p,CsI_Bottom_Quadrant_03,54125,Xe-125,0,1,CsI_Bottom_Quadrant_03,1,0.0006785450246611580325172469247,False
p,CsI_Bottom_Quadrant_03,54127,Xe-127,0,1,CsI_Bottom_Quadrant_03,1,0.000168827207040967266297130907,False
p,CsI_Bottom_Quadrant_03,55126,Cs-126,0,1,CsI_Bottom_Quadrant_03,2,0.001357090560688750601360754705,False
p,CsI_Bottom_Quadrant_03,55127,Cs-127,0,1,CsI_Bottom_Quadrant_03,1,0.0006785452803443753006803773526,False
p,CsI_Bottom_Quadrant_03,55129,Cs-129,0,1,CsI_Bottom_Quadrant_03,3,0.002034787734115893837519618441,False
p,CsI_Bottom_Quadrant_03,55130,Cs-130,0,1,CsI_Bottom_Quadrant_03,4,0.00271418112137750120272150941,False
p,CsI_Bottom_Quadrant_03,55132,Cs-132,0,1,CsI_Bottom_Quadrant_03,2,0.001084330903410989312233289296,False
p,CsI_Bottom_Quadrant_03,55134,Cs-134,0,1,CsI_Bottom_Quadrant_03,4,0.00003715825674041630381457800251,False
p,CsI_Bottom_Quadrant_03,56131,Ba-131,0,1,CsI_Bottom_Quadrant_03,1,0.0004033679240828530250566415673,False
p,CsI_Side_Segment_00,46103,Pd-103,0,1,CsI_Side_Segment_00,1,0.0003105659387642175931863197129,False
p,CsI_Side_Segment_00,51114,Sb-114,0,1,CsI_Side_Segment_00,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_00,52121,Te-121,0,1,CsI_Side_Segment_00,1,0.000282505456956634238987719009,False
p,CsI_Side_Segment_00,52123,Te-123,0,1,CsI_Side_Segment_00,1,0,False
p,CsI_Side_Segment_00,53119,I-119,0,1,CsI_Side_Segment_00,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_00,53121,I-121,0,1,CsI_Side_Segment_00,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_00,53122,I-122,0,1,CsI_Side_Segment_00,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_00,53124,I-124,0,1,CsI_Side_Segment_00,1,0.0006222732053036714728028873459,False
p,CsI_Side_Segment_00,53126,I-126,0,1,CsI_Side_Segment_00,4,0.001499629179714946656162785727,False
p,CsI_Side_Segment_00,53128,I-128,0,1,CsI_Side_Segment_00,2,0.001357090560688750601360754705,False
p,CsI_Side_Segment_00,54122,Xe-122,0,1,CsI_Side_Segment_00,1,0.0006785425261358250194572859139,False
p,CsI_Side_Segment_00,54123,Xe-123,0,1,CsI_Side_Segment_00,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_00,54125,Xe-125,0,1,CsI_Side_Segment_00,3,0.002035635073983474097551740774,False
p,CsI_Side_Segment_00,55128,Cs-128,0,1,CsI_Side_Segment_00,2,0.001357090560688750601360754705,False
p,CsI_Side_Segment_00,55130,Cs-130,0,1,CsI_Side_Segment_00,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_00,55131,Cs-131,0,1,CsI_Side_Segment_00,4,0.001786069896436577390464131757,False
p,CsI_Side_Segment_00,56126,Ba-126,0,1,CsI_Side_Segment_00,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_00,56129,Ba-129,0,1,CsI_Side_Segment_00,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_00,56131,Ba-131,0,1,CsI_Side_Segment_00,1,0.0004033679240828530250566415673,False
p,CsI_Side_Segment_01,49111,In-111,0,1,CsI_Side_Segment_01,1,0.0006618851661812692325177897609,False
p,CsI_Side_Segment_01,50113,Sn-113,0,1,CsI_Side_Segment_01,1,0.00005861714429121895231251624268,False
p,CsI_Side_Segment_01,51113,Sb-113,0,1,CsI_Side_Segment_01,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_01,51115,Sb-115,0,1,CsI_Side_Segment_01,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_01,51116,Sb-116,0,1,CsI_Side_Segment_01,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_01,51117,Sb-117,0,1,CsI_Side_Segment_01,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_01,52118,Te-118,0,1,CsI_Side_Segment_01,1,0.0005585942880759666047154825712,False
p,CsI_Side_Segment_01,52127,Te-127,0,1,CsI_Side_Segment_01,1,0.0006785452803426329999640371001,False
p,CsI_Side_Segment_01,53121,I-121,0,1,CsI_Side_Segment_01,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_01,53122,I-122,0,1,CsI_Side_Segment_01,2,0.001357090560688750601360754705,False
p,CsI_Side_Segment_01,53123,I-123,0,1,CsI_Side_Segment_01,2,0.001357090552036998359956057407,False
p,CsI_Side_Segment_01,53124,I-124,0,1,CsI_Side_Segment_01,1,0.0006222732053036714728028873459,False
p,CsI_Side_Segment_01,53125,I-125,0,1,CsI_Side_Segment_01,2,0.0002179405603426680264714084768,False
p,CsI_Side_Segment_01,53126,I-126,0,1,CsI_Side_Segment_01,5,0.001874536474643683320203482159,False
p,CsI_Side_Segment_01,54123,Xe-123,0,1,CsI_Side_Segment_01,2,0.001357090560688750601360754705,False
p,CsI_Side_Segment_01,54125,Xe-125,0,1,CsI_Side_Segment_01,2,0.001357090049322316065034493849,False
p,CsI_Side_Segment_01,54127,Xe-127,0,1,CsI_Side_Segment_01,1,0.000168827207040967266297130907,False
p,CsI_Side_Segment_01,55126,Cs-126,0,1,CsI_Side_Segment_01,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_01,55129,Cs-129,0,1,CsI_Side_Segment_01,2,0.001356525156077262558346412293,False
p,CsI_Side_Segment_01,55130,Cs-130,0,1,CsI_Side_Segment_01,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_01,55131,Cs-131,0,1,CsI_Side_Segment_01,3,0.001339552422327433042848098818,False
p,CsI_Side_Segment_01,55132,Cs-132,0,1,CsI_Side_Segment_01,2,0.001084330903410989312233289296,False
p,CsI_Side_Segment_01,55134,Cs-134,0,1,CsI_Side_Segment_01,1,0.000009289564185104075953644500628,False
p,CsI_Side_Segment_01,56124,Ba-124,0,1,CsI_Side_Segment_01,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_01,56129,Ba-129,0,1,CsI_Side_Segment_01,4,0.00271418112137750120272150941,False
p,CsI_Side_Segment_01,56131,Ba-131,0,1,CsI_Side_Segment_01,2,0.0008067358481657060501132831344,False
p,CsI_Side_Segment_02,51113,Sb-113,0,1,CsI_Side_Segment_02,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_02,51115,Sb-115,0,1,CsI_Side_Segment_02,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_02,51117,Sb-117,0,1,CsI_Side_Segment_02,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_02,52118,Te-118,0,1,CsI_Side_Segment_02,1,0.0005585942880759666047154825712,False
p,CsI_Side_Segment_02,52121,Te-121,0,1,CsI_Side_Segment_02,2,0.0005650109139132684779754380179,False
p,CsI_Side_Segment_02,53121,I-121,0,1,CsI_Side_Segment_02,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_02,53122,I-122,0,1,CsI_Side_Segment_02,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_02,53123,I-123,0,1,CsI_Side_Segment_02,1,0.0006785452760184991799780287038,False
p,CsI_Side_Segment_02,53124,I-124,0,1,CsI_Side_Segment_02,1,0.0006222732053036714728028873459,False
p,CsI_Side_Segment_02,53125,I-125,0,1,CsI_Side_Segment_02,1,0.0001089702801713340132357042384,False
p,CsI_Side_Segment_02,53126,I-126,0,1,CsI_Side_Segment_02,3,0.001124721884786209992122089295,False
p,CsI_Side_Segment_02,54121,Xe-121,0,1,CsI_Side_Segment_02,2,0.001357090560688750601360754705,False
p,CsI_Side_Segment_02,54125,Xe-125,0,1,CsI_Side_Segment_02,1,0.0006785450246611580325172469247,False
p,CsI_Side_Segment_02,54127,Xe-127,0,1,CsI_Side_Segment_02,4,0.0006753088281638690651885236279,False
p,CsI_Side_Segment_02,55126,Cs-126,0,1,CsI_Side_Segment_02,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_02,55131,Cs-131,0,1,CsI_Side_Segment_02,3,0.001339552422327433042848098818,False
p,CsI_Side_Segment_02,55132,Cs-132,0,1,CsI_Side_Segment_02,3,0.001626496355116483968349933944,False
p,CsI_Side_Segment_02,56128,Ba-128,0,1,CsI_Side_Segment_02,2,0.001338280119579751937416411703,False
p,CsI_Side_Segment_02,56129,Ba-129,0,1,CsI_Side_Segment_02,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_02,56131,Ba-131,0,1,CsI_Side_Segment_02,3,0.001210103772248559075169924702,False
p,CsI_Side_Segment_02,56133,Ba-133,0,1,CsI_Side_Segment_02,1,0.00000183047924647903641141828856,False
p,CsI_Side_Segment_03_above_side_port,53121,I-121,0,1,CsI_Side_Segment_03_above_side_port,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_03_above_side_port,53124,I-124,0,1,CsI_Side_Segment_03_above_side_port,2,0.001244546410607342945605774692,False
p,CsI_Side_Segment_03_above_side_port,53125,I-125,0,1,CsI_Side_Segment_03_above_side_port,1,0.0001089702801713340132357042384,False
p,CsI_Side_Segment_03_above_side_port,53126,I-126,0,1,CsI_Side_Segment_03_above_side_port,2,0.0007498145898574733280813928634,False
p,CsI_Side_Segment_03_above_side_port,53128,I-128,0,1,CsI_Side_Segment_03_above_side_port,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_03_above_side_port,54122,Xe-122,0,1,CsI_Side_Segment_03_above_side_port,1,0.0006785425261358250194572859139,False
p,CsI_Side_Segment_03_above_side_port,54127,Xe-127,0,1,CsI_Side_Segment_03_above_side_port,1,0.000168827207040967266297130907,False
p,CsI_Side_Segment_03_above_side_port,55129,Cs-129,0,1,CsI_Side_Segment_03_above_side_port,3,0.002034787734115893837519618441,False
p,CsI_Side_Segment_03_above_side_port,56131,Ba-131,0,1,CsI_Side_Segment_03_above_side_port,3,0.001210103772248559075169924702,False
p,CsI_Side_Segment_03_below_side_port,49110,In-110,0,1,CsI_Side_Segment_03_below_side_port,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_03_below_side_port,49111,In-111,0,1,CsI_Side_Segment_03_below_side_port,1,0.0006618851661812692325177897609,False
p,CsI_Side_Segment_03_below_side_port,51116,Sb-116,0,1,CsI_Side_Segment_03_below_side_port,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_03_below_side_port,53122,I-122,0,1,CsI_Side_Segment_03_below_side_port,2,0.001357090560688750601360754705,False
p,CsI_Side_Segment_03_below_side_port,53123,I-123,0,1,CsI_Side_Segment_03_below_side_port,1,0.0006785452760184991799780287038,False
p,CsI_Side_Segment_03_below_side_port,53124,I-124,0,1,CsI_Side_Segment_03_below_side_port,1,0.0006222732053036714728028873459,False
p,CsI_Side_Segment_03_below_side_port,53125,I-125,0,1,CsI_Side_Segment_03_below_side_port,1,0.0001089702801713340132357042384,False
p,CsI_Side_Segment_03_below_side_port,53126,I-126,0,1,CsI_Side_Segment_03_below_side_port,2,0.0007498145898574733280813928634,False
p,CsI_Side_Segment_03_below_side_port,54127,Xe-127,0,1,CsI_Side_Segment_03_below_side_port,1,0.000168827207040967266297130907,False
p,CsI_Side_Segment_03_below_side_port,55131,Cs-131,0,1,CsI_Side_Segment_03_below_side_port,2,0.0008930349482182886952320658785,False
p,CsI_Side_Segment_03_below_side_port,55132,Cs-132,0,1,CsI_Side_Segment_03_below_side_port,1,0.0005421654517054946561166446479,False
p,CsI_Side_Segment_03_below_side_port,55134,Cs-134,0,1,CsI_Side_Segment_03_below_side_port,1,0.000009289564185104075953644500628,False
p,CsI_Side_Segment_03_below_side_port,56133,Ba-133,0,1,CsI_Side_Segment_03_below_side_port,1,0.00000183047924647903641141828856,False
p,CsI_Side_Segment_04_above_side_port,51118,Sb-118,0,1,CsI_Side_Segment_04_above_side_port,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_04_above_side_port,52118,Te-118,0,1,CsI_Side_Segment_04_above_side_port,1,0.0005585942880759666047154825712,False
p,CsI_Side_Segment_04_above_side_port,52119,Te-119,0,1,CsI_Side_Segment_04_above_side_port,1,0.0006785451602551163331955886414,False
p,CsI_Side_Segment_04_above_side_port,53125,I-125,0,1,CsI_Side_Segment_04_above_side_port,1,0.0001089702801713340132357042384,False
p,CsI_Side_Segment_04_above_side_port,53126,I-126,0,1,CsI_Side_Segment_04_above_side_port,2,0.0007498145898574733280813928634,False
p,CsI_Side_Segment_04_above_side_port,54127,Xe-127,0,1,CsI_Side_Segment_04_above_side_port,2,0.0003376544140819345325942618139,False
p,CsI_Side_Segment_04_above_side_port,55127,Cs-127,0,1,CsI_Side_Segment_04_above_side_port,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_04_above_side_port,55132,Cs-132,0,1,CsI_Side_Segment_04_above_side_port,1,0.0005421654517054946561166446479,False
p,CsI_Side_Segment_04_above_side_port,56129,Ba-129,0,1,CsI_Side_Segment_04_above_side_port,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_04_above_side_port,56131,Ba-131,0,1,CsI_Side_Segment_04_above_side_port,2,0.0008067358481657060501132831344,False
p,CsI_Side_Segment_04_below_side_port,47105,Ag-105,0,1,CsI_Side_Segment_04_below_side_port,1,0.0001510489695593523353153640972,False
p,CsI_Side_Segment_04_below_side_port,52115,Te-115,0,1,CsI_Side_Segment_04_below_side_port,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_04_below_side_port,53124,I-124,0,1,CsI_Side_Segment_04_below_side_port,1,0.0006222732053036714728028873459,False
p,CsI_Side_Segment_04_below_side_port,53126,I-126,0,1,CsI_Side_Segment_04_below_side_port,2,0.0007498145898574733280813928634,False
p,CsI_Side_Segment_04_below_side_port,53128,I-128,0,1,CsI_Side_Segment_04_below_side_port,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_04_below_side_port,54127,Xe-127,0,1,CsI_Side_Segment_04_below_side_port,1,0.000168827207040967266297130907,False
p,CsI_Side_Segment_04_below_side_port,55124,Cs-124,0,1,CsI_Side_Segment_04_below_side_port,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_04_below_side_port,55130,Cs-130,0,1,CsI_Side_Segment_04_below_side_port,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_04_below_side_port,55131,Cs-131,0,1,CsI_Side_Segment_04_below_side_port,1,0.0004465174741091443476160329393,False
p,CsI_Side_Segment_04_below_side_port,55132,Cs-132,0,1,CsI_Side_Segment_04_below_side_port,3,0.001626496355116483968349933944,False
p,CsI_Side_Segment_04_below_side_port,56131,Ba-131,0,1,CsI_Side_Segment_04_below_side_port,1,0.0004033679240828530250566415673,False
p,CsI_Side_Segment_05,49110,In-110,0,1,CsI_Side_Segment_05,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_05,51112,Sb-112,0,1,CsI_Side_Segment_05,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_05,52121,Te-121,0,1,CsI_Side_Segment_05,1,0.000282505456956634238987719009,False
p,CsI_Side_Segment_05,52123,Te-123,0,1,CsI_Side_Segment_05,1,0,False
p,CsI_Side_Segment_05,52127,Te-127,0,1,CsI_Side_Segment_05,1,0.0006785452803426329999640371001,False
p,CsI_Side_Segment_05,53122,I-122,0,1,CsI_Side_Segment_05,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_05,53124,I-124,0,1,CsI_Side_Segment_05,2,0.001244546410607342945605774692,False
p,CsI_Side_Segment_05,53125,I-125,0,1,CsI_Side_Segment_05,2,0.0002179405603426680264714084768,False
p,CsI_Side_Segment_05,53126,I-126,0,1,CsI_Side_Segment_05,5,0.001874536474643683320203482159,False
p,CsI_Side_Segment_05,53128,I-128,0,1,CsI_Side_Segment_05,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_05,54123,Xe-123,0,1,CsI_Side_Segment_05,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_05,54125,Xe-125,0,1,CsI_Side_Segment_05,3,0.002035635073983474097551740774,False
p,CsI_Side_Segment_05,55126,Cs-126,0,1,CsI_Side_Segment_05,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_05,55129,Cs-129,0,1,CsI_Side_Segment_05,2,0.001356525156077262558346412293,False
p,CsI_Side_Segment_05,55130,Cs-130,0,1,CsI_Side_Segment_05,2,0.001357090560688750601360754705,False
p,CsI_Side_Segment_05,55131,Cs-131,0,1,CsI_Side_Segment_05,4,0.001786069896436577390464131757,False
p,CsI_Side_Segment_05,55132,Cs-132,0,1,CsI_Side_Segment_05,2,0.001084330903410989312233289296,False
p,CsI_Side_Segment_05,55134,Cs-134,0,1,CsI_Side_Segment_05,1,0.000009289564185104075953644500628,False
p,CsI_Side_Segment_05,56128,Ba-128,0,1,CsI_Side_Segment_05,1,0.0006691400597898759687082058516,False
p,CsI_Side_Segment_05,56129,Ba-129,0,1,CsI_Side_Segment_05,2,0.001357090560688750601360754705,False
p,CsI_Side_Segment_05,56131,Ba-131,0,1,CsI_Side_Segment_05,2,0.0008067358481657060501132831344,False
p,CsI_Side_Segment_05,56133,Ba-133,0,1,CsI_Side_Segment_05,1,0.00000183047924647903641141828856,False
p,CsI_Side_Segment_06,51120,Sb-120,0,1,CsI_Side_Segment_06,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_06,53122,I-122,0,1,CsI_Side_Segment_06,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_06,53123,I-123,0,1,CsI_Side_Segment_06,3,0.002035635828055497539934086112,False
p,CsI_Side_Segment_06,53125,I-125,0,1,CsI_Side_Segment_06,1,0.0001089702801713340132357042384,False
p,CsI_Side_Segment_06,53126,I-126,0,1,CsI_Side_Segment_06,1,0.0003749072949287366640406964317,False
p,CsI_Side_Segment_06,53128,I-128,0,1,CsI_Side_Segment_06,2,0.001357090560688750601360754705,False
p,CsI_Side_Segment_06,54122,Xe-122,0,1,CsI_Side_Segment_06,1,0.0006785425261358250194572859139,False
p,CsI_Side_Segment_06,54125,Xe-125,0,1,CsI_Side_Segment_06,2,0.001357090049322316065034493849,False
p,CsI_Side_Segment_06,54127,Xe-127,0,1,CsI_Side_Segment_06,1,0.000168827207040967266297130907,False
p,CsI_Side_Segment_06,55126,Cs-126,0,1,CsI_Side_Segment_06,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_06,55127,Cs-127,0,1,CsI_Side_Segment_06,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_06,55130,Cs-130,0,1,CsI_Side_Segment_06,2,0.001357090560688750601360754705,False
p,CsI_Side_Segment_06,55131,Cs-131,0,1,CsI_Side_Segment_06,1,0.0004465174741091443476160329393,False
p,CsI_Side_Segment_06,55132,Cs-132,0,1,CsI_Side_Segment_06,4,0.002168661806821978624466578591,False
p,CsI_Side_Segment_06,55134,Cs-134,0,1,CsI_Side_Segment_06,2,0.00001857912837020815190728900125,False
p,CsI_Side_Segment_06,56129,Ba-129,0,1,CsI_Side_Segment_06,2,0.001357090560688750601360754705,False
p,CsI_Side_Segment_06,56131,Ba-131,0,1,CsI_Side_Segment_06,1,0.0004033679240828530250566415673,False
p,CsI_Side_Segment_07,48105,Cd-105,0,1,CsI_Side_Segment_07,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_07,48109,Cd-109,0,1,CsI_Side_Segment_07,1,0.00001512261953526386522462223688,False
p,CsI_Side_Segment_07,49112,In-112,0,1,CsI_Side_Segment_07,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_07,51117,Sb-117,0,1,CsI_Side_Segment_07,2,0.001357090560688750601360754705,False
p,CsI_Side_Segment_07,51120,Sb-120,0,1,CsI_Side_Segment_07,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_07,51122,Sb-122,0,1,CsI_Side_Segment_07,1,0.0006636241076561610893637348761,False
p,CsI_Side_Segment_07,52119,Te-119,0,1,CsI_Side_Segment_07,2,0.001357090320510232666391177283,False
p,CsI_Side_Segment_07,52123,Te-123,0,1,CsI_Side_Segment_07,1,0,False
p,CsI_Side_Segment_07,53124,I-124,0,1,CsI_Side_Segment_07,1,0.0006222732053036714728028873459,False
p,CsI_Side_Segment_07,53126,I-126,0,1,CsI_Side_Segment_07,1,0.0003749072949287366640406964317,False
p,CsI_Side_Segment_07,53128,I-128,0,1,CsI_Side_Segment_07,2,0.001357090560688750601360754705,False
p,CsI_Side_Segment_07,54123,Xe-123,0,1,CsI_Side_Segment_07,4,0.00271418112137750120272150941,False
p,CsI_Side_Segment_07,54125,Xe-125,0,1,CsI_Side_Segment_07,1,0.0006785450246611580325172469247,False
p,CsI_Side_Segment_07,54127,Xe-127,0,1,CsI_Side_Segment_07,1,0.000168827207040967266297130907,False
p,CsI_Side_Segment_07,55125,Cs-125,0,1,CsI_Side_Segment_07,1,0.0006785452803443753006803773526,False
p,CsI_Side_Segment_07,55129,Cs-129,0,1,CsI_Side_Segment_07,1,0.0006782625780386312791732061468,False
p,CsI_Side_Segment_07,55130,Cs-130,0,1,CsI_Side_Segment_07,2,0.001357090560688750601360754705,False
p,CsI_Side_Segment_07,55131,Cs-131,0,1,CsI_Side_Segment_07,1,0.0004465174741091443476160329393,False
p,CsI_Side_Segment_07,55132,Cs-132,0,1,CsI_Side_Segment_07,1,0.0005421654517054946561166446479,False
p,CsI_Side_Segment_07,55134,Cs-134,0,1,CsI_Side_Segment_07,1,0.000009289564185104075953644500628,False
p,CsI_TopAnnulus_Segment_00,53126,I-126,0,1,CsI_TopAnnulus_Segment_00,2,0.0007498145898574733280813928634,False
p,CsI_TopAnnulus_Segment_00,53128,I-128,0,1,CsI_TopAnnulus_Segment_00,2,0.001357090560688750601360754705,False
p,CsI_TopAnnulus_Segment_00,55129,Cs-129,0,1,CsI_TopAnnulus_Segment_00,2,0.001356525156077262558346412293,False
p,CsI_TopAnnulus_Segment_00,56129,Ba-129,0,1,CsI_TopAnnulus_Segment_00,1,0.0006785452803443753006803773526,False
p,CsI_TopAnnulus_Segment_01,52121,Te-121,0,1,CsI_TopAnnulus_Segment_01,2,0.0005650109139132684779754380179,False
p,CsI_TopAnnulus_Segment_01,53123,I-123,0,1,CsI_TopAnnulus_Segment_01,1,0.0006785452760184991799780287038,False
p,CsI_TopAnnulus_Segment_01,53129,I-129,0,1,CsI_TopAnnulus_Segment_01,1,0.00000000000119674546506153978209196867,False
p,CsI_TopAnnulus_Segment_01,54127,Xe-127,0,1,CsI_TopAnnulus_Segment_01,1,0.000168827207040967266297130907,False
p,CsI_TopAnnulus_Segment_01,55131,Cs-131,0,1,CsI_TopAnnulus_Segment_01,1,0.0004465174741091443476160329393,False
p,CsI_TopAnnulus_Segment_01,55134,Cs-134,0,1,CsI_TopAnnulus_Segment_01,1,0.000009289564185104075953644500628,False
p,CsI_TopAnnulus_Segment_01,56129,Ba-129,0,1,CsI_TopAnnulus_Segment_01,1,0.0006785452803443753006803773526,False
p,CsI_TopAnnulus_Segment_01,56131,Ba-131,0,1,CsI_TopAnnulus_Segment_01,1,0.0004033679240828530250566415673,False
