source_family,stream,source_file,local_id,veto_class,tes_total_keV,plastic_skin_keV,active_other_keV,side_compton_class,side_compton_fov_pass,init_x_cm,init_y_cm,init_z_cm,dir_x,dir_y,dir_z,init_energy_keV,tes_x_cm,tes_y_cm,tes_z_cm,first_hit_volume,first_hit_category,source_scope
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,18572,pass,511.0,0.0,0.0,single,True,4.45379,38.67487,-43.15415,-0.18519,-0.69196,0.69778,511.0,-6.057533956846967,-0.60343309951182,-3.54627514329002,TP_L1_00093,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,35249,pass,510.99989,0.0,0.0,single,True,-14.96201,57.6486,0.34421,0.20697,-0.97591,-0.06898,511.0,-2.9356845859327683,1.047267978039095,-3.688914578758011,TP_L3_00333,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,69816,pass,510.99999,0.0,0.0,keep,True,-28.25873,-49.03271,-11.22124,0.43017,0.89213,0.13803,511.0,-4.434272278147519,0.3284880516780637,-3.6689535264558617,TP_L2_00228,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,124466,pass,511.00000000000006,0.0,0.0,single,True,-52.49438,19.37114,12.21189,0.895,-0.35904,-0.26471,511.0,-5.755798126070253,0.6217729482908807,-1.6110576967450099,TP_L0_00273,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,145895,pass,510.99992000000003,0.0,0.0,keep,True,28.55396,-24.39663,-46.16551,-0.55125,0.42565,0.7176,511.0,-2.0555415561598522,-0.8863070650722451,-6.40312958761113,TP_L5_00078,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,152242,pass,511.00008,0.0,0.0,keep,True,-14.42395,-57.7921,10.21605,0.1969,0.9496,-0.24392,511.0,-2.3745610311003276,0.5061918081632845,-4.761258846274094,TP_L4_00274,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,171045,pass,511.000009,0.0,0.0,single,True,16.28504,-15.25955,-53.49011,-0.37464,0.25018,0.89278,511.0,-4.576273762391126,-1.3251619935731511,-3.7763751449029197,TP_L2_00011,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,189319,pass,510.99999399999996,0.0,0.0,single,True,-35.05967,-42.5151,-13.49687,0.62693,0.76442,0.15044,511.0,-1.2825437900268608,-1.3284210872675746,-5.39314273638721,TP_L5_00019,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,207921,pass,510.99997700000006,0.0,0.0,single,True,10.60188,2.88087,-56.18143,-0.28125,-0.03063,0.95914,511.0,-4.722514416884988,1.2278515890534727,-4.007915840432184,TP_L2_00340,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,281785,pass,511.00002000000006,0.0,0.0,single,True,23.7442,-55.7111,-11.21531,-0.45922,0.87489,0.15391,511.0,-5.526153013674949,0.052385504394218414,-1.4044256041668453,TP_L0_00190,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,288013,pass,511.0,0.0,0.0,single,True,0.77036,49.27746,-31.14109,-0.07992,-0.86329,0.49835,511.0,-3.7491081064225047,0.4558078012193542,-2.9579729092358122,TP_L2_00255,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,298696,pass,511.000036,0.0,0.0,single,True,4.15651,35.26996,-45.09954,-0.13429,-0.64638,0.7511,511.0,-2.9107218474154077,1.2422815774216343,-5.558646937012388,TP_L4_00341,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,355515,pass,511.00000000000006,0.0,0.0,single,True,57.04439,0.16084,-26.15434,-0.93503,-0.01319,0.35432,511.0,-1.3610785364469467,-0.6738708690396045,-4.016061710678082,TP_L4_00112,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,373400,pass,510.99996,0.0,0.0,single,True,38.97979,-9.25365,-44.85059,-0.69659,0.16648,0.69789,511.0,-1.5307436122951756,0.43129755294958333,-4.266437658058897,TP_L4_00259,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,403396,pass,511.00005,0.0,0.0,single,True,9.78574,15.00359,-53.91244,-0.21637,-0.26516,0.93961,511.0,-1.3746932671034375,1.3279671488007292,-5.450849558207361,TP_L5_00362,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,417235,pass,510.99999,0.0,0.0,single,True,0.97364,-36.32574,-44.31626,-0.1083,0.63889,0.76163,511.0,-5.179323601796078,-0.007883076930631915,-1.0234246876531052,TP_L0_00193,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,423986,pass,511.00003,0.0,0.0,single,True,7.38935,17.9076,-53.14142,-0.15289,-0.34271,0.92692,511.0,-0.5927622875565447,-0.010203997787918917,-4.719138618347478,TP_L5_00197,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,426808,compton_fov_veto,511.0000100000001,0.0,0.0,veto,False,-8.83815,50.52424,-26.60392,0.08549,-0.89274,0.44238,511.0,-5.303266546018697,-1.026946767205034,-1.7191004419957443,TP_L1_00218,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,427785,pass,511.00007999999997,0.0,0.0,single,True,61.50307,18.9427,9.70477,-0.95369,-0.25176,-0.16459,511.0,-6.049911897986807,1.1151963008684853,-1.9494209054168055,TP_L0_00327,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,430218,pass,511.0000157199999,0.0,0.0,keep,True,50.73557,-36.0899,-12.73545,-0.82589,0.55387,0.10548,511.0,-3.4119510891163123,0.2278752841520545,-5.827627800698802,TP_L4_00201,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,438572,pass,511.0,0.0,0.0,single,True,-32.20055,-45.16756,-13.8521,0.4776,0.8497,0.22339,511.0,-5.955754923543248,1.5174646848939335,-1.5756201773804304,TP_L0_00370,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,446860,pass,510.99999999999994,0.0,0.0,single,True,-29.25639,40.13246,-25.84868,0.45559,-0.75287,0.475,511.0,-5.7964786245420745,1.3649511145455968,-1.388714347812133,TP_L0_00361,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,461477,pass,511.00005000000004,0.0,0.0,single,True,-48.42512,0.93477,-23.85848,0.8975,-0.01802,0.44065,511.0,-5.1924755123354664,0.04643806207981094,-2.6292846947982684,TP_L1_00186,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,479583,pass,511.0000000000001,0.0,0.0,single,True,5.94546,-35.4602,53.56537,-0.10858,0.4926,-0.86346,511.0,-1.5153418912487278,-1.6122122154919762,-5.764750139850684,TP_L5_00005,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,480447,pass,511.0000100000001,0.0,0.0,single,True,3.42776,-26.94541,58.64122,-0.08774,0.37803,-0.92163,511.0,-2.6319111178829773,-0.826010481645257,-5.03453873557674,TP_L4_00082,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,516512,pass,511.00007000000005,0.0,0.0,single,True,63.89277,7.49515,-7.45587,-0.99552,-0.09361,0.01357,511.0,-2.3657389840947967,1.2615549329211637,-6.551095879300681,TP_L5_00339,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,544766,pass,510.999972,0.0,0.0,single,True,-51.76321,-21.15838,12.95316,0.88649,0.36519,-0.28421,511.0,-3.3552379428967742,-1.2201553171796962,-2.566252863847654,TP_L2_00037,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,545112,pass,511.00001000000003,0.0,0.0,single,True,1.70069,-43.72866,-37.95612,-0.12183,0.75877,0.63987,511.0,-5.328156099378002,-0.058071093231681144,-1.1090564886098533,TP_L0_00192,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,611443,pass,511.0000300000001,0.0,0.0,single,True,57.65226,-24.30758,-13.10947,-0.92442,0.36385,0.1143,511.0,-1.3739762667901405,-1.074728724273382,-5.8106127795873705,TP_L5_00047,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,649803,compton_fov_veto,511.00010000000003,0.0,0.0,veto,False,17.50596,40.96577,-39.09159,-0.36965,-0.71176,0.59729,511.0,-3.002082807891622,1.2227936012069665,-5.880004276894663,TP_L4_00339,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,673641,pass,510.99999569330004,0.0,0.0,keep,True,14.66193,0.26659,-55.49117,-0.32786,0.0024,0.94472,511.0,-2.337638292011665,0.3878639960730751,-6.533688498998986,TP_L5_00245,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,699374,pass,510.99998,0.0,0.0,single,True,3.77834,54.32983,-23.40856,-0.10436,-0.94212,0.31862,511.0,-2.295963160548754,-0.4914891443272698,-4.868012628953234,TP_L4_00125,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,731662,pass,511.0,0.0,0.0,keep,True,63.3101,10.01635,-7.33988,-0.98786,-0.15215,0.03127,511.0,-2.7993846917915457,-0.14571297332593738,-5.264526940795696,TP_L4_00163,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,768726,pass,511.00000000000006,0.0,0.0,single,True,36.61567,48.2664,21.7397,-0.60345,-0.71606,-0.35088,511.0,-4.6384793865135014,-0.6833395053598825,-2.245568522085323,TP_L1_00105,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,794820,pass,510.99997699999994,0.0,0.0,single,True,8.71659,31.96906,-47.4689,-0.25108,-0.55728,0.79145,511.0,-5.4222994680354475,0.5902561501974013,-2.903105714406682,TP_L1_00269,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,795958,pass,510.99998000000005,0.0,0.0,single,True,-29.25365,49.22138,17.44534,0.42563,-0.8361,-0.34608,511.0,-6.018603123378165,1.5700439269544004,-1.777531713665625,TP_L0_00369,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,811824,pass,510.9999600000001,0.0,0.0,keep,True,63.46857,-1.97555,-10.7615,-0.99618,0.04262,0.07624,511.0,-3.037204375739071,0.8061899918465982,-5.691814071864722,TP_L4_00306,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,816609,pass,511.00002,0.0,0.0,keep,True,42.55973,-16.46268,-40.08939,-0.74173,0.28386,0.60767,511.0,-0.6008272134991208,0.09977005809209909,-4.703689894423271,TP_L5_00197,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,822472,pass,510.99998000000005,0.0,0.0,single,True,1.90007,23.3227,-51.5205,-0.1002,-0.43658,0.89407,511.0,-3.231857000919581,0.9751093840295073,-5.7551528106084815,TP_L4_00305,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,830875,pass,510.99997,0.0,0.0,single,True,12.6869,48.84273,-31.66632,-0.32111,-0.80366,0.50101,511.0,-6.266844835384706,1.4063137136437796,-2.094377496450714,TP_L0_00355,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,861508,pass,510.99998999999997,0.0,0.0,single,True,-7.71183,40.61104,-39.21685,0.05589,-0.7438,0.66606,511.0,-4.74973925735071,1.186595426117934,-3.912821582454415,TP_L2_00340,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,863029,pass,510.99999900000006,0.0,0.0,keep,True,10.55984,-1.71608,-55.60723,-0.21781,0.02396,0.9757,511.0,-0.7502923823944436,-0.46729205695103965,-4.948276478841376,TP_L5_00132,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,868864,pass,510.9999700000001,0.0,0.0,single,True,-37.07162,-8.43944,48.26835,0.54246,0.15768,-0.82515,511.0,-4.909840907661835,0.9048372385438025,-0.655232723143872,TP_L0_00320,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,873473,pass,510.99996000000004,0.0,0.0,single,True,47.10974,-17.85194,-35.26867,-0.80693,0.29541,0.51147,511.0,-1.6315196709066473,-0.0070997729438739485,-4.374346062710299,TP_L4_00194,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,912785,pass,511.00001000000003,0.0,0.0,single,True,38.46791,50.43491,3.89687,-0.65324,-0.75072,-0.09843,511.0,-5.125549270735121,0.335283963572441,-2.671409681390084,TP_L1_00229,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,930145,pass,510.99997,0.0,0.0,keep,True,37.50967,-26.94194,-39.6731,-0.69165,0.43798,0.57428,511.0,-2.3421431694005967,0.5299606639828257,-4.763183982195948,TP_L4_00274,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,940993,pass,510.99999399999996,0.0,0.0,single,True,-1.69913,40.76029,-40.1896,-0.03733,-0.73204,0.68024,511.0,-3.7422922373221796,0.687692773550201,-2.9544689454468447,TP_L2_00276,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1001845,pass,510.999995,0.0,0.0,single,True,46.15137,-2.88273,-39.97396,-0.80323,0.05011,0.59356,511.0,-0.910528123046864,0.05340614378966578,-5.196490885891192,TP_L5_00194,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1007666,pass,511.00000000000006,0.0,0.0,single,True,44.8034,-30.0658,-30.42328,-0.77031,0.49273,0.40477,511.0,-1.7532857090921716,-0.28602989484769076,-5.959433452325635,TP_L5_00143,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1010831,pass,510.99994000000004,0.0,0.0,keep,True,50.74328,-6.69671,-34.66985,-0.86071,0.11565,0.49579,511.0,-5.069338853121038,0.8093124506894814,-2.6594532679571348,TP_L1_00292,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1061416,pass,511.00000000000006,0.0,0.0,single,True,-45.91945,16.0712,36.10643,0.66818,-0.28807,-0.68597,511.0,-3.8752150374925636,-0.9873617676545595,-4.769335867429256,TP_L3_00058,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1136352,pass,511.0,0.0,0.0,single,True,12.25042,43.57296,-37.64502,-0.24537,-0.79007,0.56177,511.0,-1.6728125308806263,-1.2579297398590998,-5.76833096776321,TP_L5_00030,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1161529,pass,510.999978,0.0,0.0,single,True,-14.77278,7.23536,61.4912,0.18147,-0.12553,-0.97535,511.0,-2.598644615515346,-1.1102131720877255,-3.532629770750953,TP_L3_00052,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1179235,pass,510.99999697699997,0.0,0.0,keep,True,-29.36791,47.50672,-13.06193,0.43524,-0.876,0.20783,511.0,-6.429201256127397,1.3508505750741884,-2.1305143663510506,TP_L0_00354,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1186812,pass,510.9999700000001,0.0,0.0,single,True,16.7548,22.09064,-51.29199,-0.39186,-0.34992,0.85088,511.0,-6.013841614007237,1.2562114063710024,-1.7494442995232464,TP_L0_00344,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1250347,pass,511.000032,0.0,0.0,single,True,13.58136,-0.11261,-55.54326,-0.29952,-0.00168,0.95409,511.0,-2.7220422668574673,-0.210948461562501,-3.7200373139425205,TP_L3_00170,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1263755,pass,511.0000049,0.0,0.0,single,True,22.47739,33.97817,-42.81285,-0.4258,-0.60969,0.66856,511.0,-1.9202201694082253,-0.9561320729805849,-4.504737571321125,TP_L4_00068,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
